timestamp,latitude,longitude,altitude,speedmph,speedkmh,accuracy
12/22/2018 12:20:49 PM,41.597191,-86.947195,206,42.1,67.8,5
12/22/2018 12:20:51 PM,41.597255,-86.947639,205,42.2,67.9,5
12/22/2018 12:20:53 PM,41.597321,-86.948093,206,43.0,69.3,5
12/22/2018 12:20:55 PM,41.597382,-86.948518,205,41.7,67.1,5
12/22/2018 12:20:57 PM,41.597441,-86.948925,205,41.4,66.7,5
12/22/2018 12:20:59 PM,41.597507,-86.949378,205,42.9,69.1,5
12/22/2018 12:21:01 PM,41.597567,-86.949794,205,41.1,66.1,5
12/22/2018 12:21:03 PM,41.59763,-86.95023,206,41.1,66.1,5
12/22/2018 12:21:05 PM,41.597693,-86.950671,206,41.0,65.9,5
12/22/2018 12:21:07 PM,41.597756,-86.951108,207,41.1,66.1,5
12/22/2018 12:21:09 PM,41.597818,-86.951534,205,40.8,65.6,5
12/22/2018 12:21:11 PM,41.597878,-86.951952,205,40.6,65.3,5
12/22/2018 12:21:13 PM,41.597943,-86.952399,205,41.8,67.2,5
12/22/2018 12:21:15 PM,41.598002,-86.952807,206,40.4,65.1,5
12/22/2018 12:21:17 PM,41.598063,-86.953234,206,39.8,64.1,5
12/22/2018 12:21:19 PM,41.598123,-86.953648,207,40.1,64.5,5
12/22/2018 12:21:21 PM,41.598184,-86.954063,211,40.1,64.5,5
12/22/2018 12:21:23 PM,41.598246,-86.954492,208,39.9,64.2,5
12/22/2018 12:21:25 PM,41.598309,-86.954923,206,39.5,63.6,5
12/22/2018 12:21:27 PM,41.59837,-86.955344,204,39.5,63.5,10
12/22/2018 12:21:29 PM,41.598431,-86.955763,205,39.5,63.5,10
12/22/2018 12:21:31 PM,41.598491,-86.956174,205,38.6,62.2,10
12/22/2018 12:21:33 PM,41.59855,-86.95658,208,38.7,62.3,10
12/22/2018 12:21:35 PM,41.598612,-86.957008,209,40.0,64.4,10
12/22/2018 12:21:37 PM,41.598673,-86.957428,210,41.2,66.3,10
12/22/2018 12:21:39 PM,41.598735,-86.957852,208,40.9,65.8,10
12/22/2018 12:21:41 PM,41.598764,-86.958057,211,0.0,0.0,10
12/22/2018 12:21:43 PM,41.598835,-86.958543,209,40.0,64.3,10
12/22/2018 12:21:45 PM,41.598904,-86.959015,209,41.8,67.3,10
12/22/2018 12:21:47 PM,41.598972,-86.959487,207,41.1,66.2,10
12/22/2018 12:21:49 PM,41.599038,-86.95994,203,40.9,65.8,10
12/22/2018 12:21:51 PM,41.599101,-86.960372,202,41.5,66.7,10
12/22/2018 12:21:53 PM,41.599166,-86.960819,203,41.3,66.5,10
12/22/2018 12:21:55 PM,41.59923,-86.961256,203,41.3,66.5,10
12/22/2018 12:21:57 PM,41.599294,-86.961693,203,41.8,67.2,10
12/22/2018 12:21:59 PM,41.599358,-86.962136,202,42.0,67.6,10
12/22/2018 12:22:01 PM,41.599423,-86.962579,202,41.9,67.4,10
12/22/2018 12:22:03 PM,41.599491,-86.963045,203,42.1,67.7,10
12/22/2018 12:22:05 PM,41.599554,-86.963482,205,42.8,68.9,10
12/22/2018 12:22:07 PM,41.599619,-86.963926,204,42.0,67.6,10
12/22/2018 12:22:09 PM,41.599685,-86.964376,203,43.0,69.2,10
12/22/2018 12:22:11 PM,41.599749,-86.96482,202,42.8,68.9,10
12/22/2018 12:22:13 PM,41.599817,-86.965286,202,42.9,69.1,10
12/22/2018 12:22:15 PM,41.599883,-86.965737,204,42.7,68.7,10
12/22/2018 12:22:17 PM,41.599949,-86.966192,205,43.3,69.6,10
12/22/2018 12:22:19 PM,41.600016,-86.96665,206,42.8,68.9,10
12/22/2018 12:22:21 PM,41.600084,-86.967114,206,43.2,69.5,10
12/22/2018 12:22:23 PM,41.600151,-86.967576,207,43.6,70.1,10
12/22/2018 12:22:25 PM,41.600215,-86.968019,205,43.2,69.5,10
12/22/2018 12:22:27 PM,41.600277,-86.968442,205,42.6,68.6,10
12/22/2018 12:22:29 PM,41.600346,-86.968912,206,43.3,69.7,10
12/22/2018 12:22:31 PM,41.600413,-86.969371,205,43.5,70.0,10
12/22/2018 12:22:33 PM,41.600478,-86.96982,205,42.3,68.0,10
12/22/2018 12:22:35 PM,41.600542,-86.970255,205,42.9,69.0,10
12/22/2018 12:22:37 PM,41.600612,-86.970733,202,43.2,69.5,10
12/22/2018 12:22:39 PM,41.60068,-86.971202,202,43.8,70.5,10
12/22/2018 12:22:41 PM,41.600748,-86.971668,199,43.1,69.3,10
12/22/2018 12:22:43 PM,41.600818,-86.972149,197,43.3,69.7,10
12/22/2018 12:22:45 PM,41.600885,-86.972607,198,44.0,70.8,10
12/22/2018 12:22:47 PM,41.600952,-86.973074,197,44.6,71.7,10
12/22/2018 12:22:49 PM,41.601014,-86.973499,196,43.6,70.2,10
12/22/2018 12:22:51 PM,41.60108,-86.973957,196,43.2,69.5,10
12/22/2018 12:22:53 PM,41.601147,-86.974417,196,42.6,68.6,10
12/22/2018 12:22:55 PM,41.601211,-86.974862,196,42.1,67.8,10
12/22/2018 12:22:57 PM,41.601278,-86.975327,195,44.6,71.9,10
12/22/2018 12:22:59 PM,41.601346,-86.975798,197,44.4,71.4,10
12/22/2018 12:23:01 PM,41.601415,-86.976269,198,44.8,72.1,10
12/22/2018 12:23:03 PM,41.601481,-86.976726,198,43.2,69.4,10
12/22/2018 12:23:05 PM,41.601548,-86.977193,198,44.5,71.7,10
12/22/2018 12:23:07 PM,41.601616,-86.977657,198,44.6,71.8,10
12/22/2018 12:23:09 PM,41.601683,-86.978124,201,43.6,70.1,10
12/22/2018 12:23:11 PM,41.601749,-86.978577,202,43.1,69.4,10
12/22/2018 12:23:13 PM,41.601816,-86.979038,203,43.5,69.9,10
12/22/2018 12:23:15 PM,41.601885,-86.97952,204,44.9,72.3,10
12/22/2018 12:23:17 PM,41.601955,-86.98,201,45.2,72.8,10
12/22/2018 12:23:19 PM,41.602019,-86.980446,202,44.7,71.9,10
12/22/2018 12:23:21 PM,41.60209,-86.980938,201,45.0,72.5,10
12/22/2018 12:23:23 PM,41.602152,-86.98137,202,42.9,69.1,10
12/22/2018 12:23:25 PM,41.602218,-86.981828,202,43.9,70.7,10
12/22/2018 12:23:27 PM,41.602288,-86.982317,202,44.6,71.8,10
12/22/2018 12:23:29 PM,41.602356,-86.982791,201,43.8,70.4,10
12/22/2018 12:23:31 PM,41.602424,-86.98327,205,45.7,73.5,10
12/22/2018 12:23:33 PM,41.602493,-86.983753,205,45.0,72.4,10
12/22/2018 12:23:35 PM,41.602562,-86.984227,203,44.8,72.1,10
12/22/2018 12:23:37 PM,41.602629,-86.984697,206,44.5,71.6,10
12/22/2018 12:23:39 PM,41.602697,-86.985162,206,44.1,71.0,10
12/22/2018 12:23:41 PM,41.602765,-86.985631,203,44.6,71.9,10
12/22/2018 12:23:43 PM,41.602835,-86.986116,203,44.7,72.0,10
12/22/2018 12:23:45 PM,41.602903,-86.986586,201,41.3,66.5,10
12/22/2018 12:23:47 PM,41.60297,-86.987044,199,43.3,69.7,10
12/22/2018 12:23:48 PM,41.603008,-86.987307,199,45.1,72.5,10
12/22/2018 12:23:49 PM,41.603047,-86.987579,201,46.2,74.3,10
12/22/2018 12:23:50 PM,41.603082,-86.987815,202,44.7,72.0,10
12/22/2018 12:23:51 PM,41.603119,-86.988075,202,46.2,74.4,10
12/22/2018 12:23:52 PM,41.603154,-86.988312,201,44.5,71.6,10
12/22/2018 12:23:53 PM,41.603193,-86.988584,203,47.4,76.2,10
12/22/2018 12:23:54 PM,41.603227,-86.988819,204,46.7,75.1,10
12/22/2018 12:23:55 PM,41.603256,-86.989019,203,44.1,70.9,10
12/22/2018 12:23:56 PM,41.603292,-86.989264,202,45.6,73.3,10
12/22/2018 12:23:57 PM,41.603325,-86.989494,202,45.1,72.6,10
12/22/2018 12:23:58 PM,41.603359,-86.989723,204,44.2,71.1,10
12/22/2018 12:23:59 PM,41.603396,-86.989979,206,45.7,73.6,10
12/22/2018 12:24:00 PM,41.60343,-86.990217,206,46.4,74.7,10
12/22/2018 12:24:01 PM,41.603462,-86.990437,205,45.0,72.4,10
12/22/2018 12:24:02 PM,41.603497,-86.990676,205,44.9,72.2,10
12/22/2018 12:24:03 PM,41.603531,-86.990908,205,44.5,71.6,10
12/22/2018 12:24:04 PM,41.603564,-86.991136,204,44.6,71.7,10
12/22/2018 12:24:05 PM,41.603598,-86.991369,205,44.8,72.1,10
12/22/2018 12:24:06 PM,41.603632,-86.991602,205,44.6,71.8,10
12/22/2018 12:24:07 PM,41.603665,-86.991834,204,44.8,72.1,10
12/22/2018 12:24:08 PM,41.6037,-86.992073,203,45.3,72.9,10
12/22/2018 12:24:09 PM,41.603735,-86.992317,204,45.2,72.8,10
12/22/2018 12:24:10 PM,41.603769,-86.992545,203,44.8,72.1,10
12/22/2018 12:24:11 PM,41.603803,-86.992785,204,44.8,72.1,10
12/22/2018 12:24:12 PM,41.603836,-86.993011,205,44.3,71.4,10
12/22/2018 12:24:13 PM,41.603868,-86.993225,205,44.2,71.1,10
12/22/2018 12:24:14 PM,41.603902,-86.993459,205,44.6,71.9,10
12/22/2018 12:24:15 PM,41.603935,-86.993682,208,44.5,71.6,10
12/22/2018 12:24:16 PM,41.603968,-86.993909,209,45.4,73.1,10
12/22/2018 12:24:17 PM,41.604003,-86.99415,210,44.5,71.6,10
12/22/2018 12:24:18 PM,41.604038,-86.994388,211,45.1,72.5,10
12/22/2018 12:24:19 PM,41.604074,-86.99463,211,44.8,72.1,10
12/22/2018 12:24:20 PM,41.604109,-86.99487,211,44.7,72.0,10
12/22/2018 12:24:21 PM,41.604144,-86.995109,211,44.3,71.3,10
12/22/2018 12:24:22 PM,41.604179,-86.995347,213,45.1,72.6,10
12/22/2018 12:24:23 PM,41.604214,-86.995586,212,45.1,72.6,10
12/22/2018 12:24:24 PM,41.60425,-86.995832,212,45.4,73.0,10
12/22/2018 12:24:25 PM,41.604284,-86.996063,211,44.6,71.7,10
12/22/2018 12:24:26 PM,41.604319,-86.996303,211,44.5,71.6,10
12/22/2018 12:24:27 PM,41.604353,-86.996534,213,44.1,71.0,10
12/22/2018 12:24:28 PM,41.604389,-86.996779,214,44.1,71.0,10
12/22/2018 12:24:29 PM,41.604422,-86.997003,213,44.6,71.7,10
12/22/2018 12:24:30 PM,41.604456,-86.997234,213,42.5,68.4,10
12/22/2018 12:24:31 PM,41.604488,-86.997455,213,41.2,66.4,10
12/22/2018 12:24:32 PM,41.604523,-86.997695,212,42.3,68.1,10
12/22/2018 12:24:34 PM,41.604591,-86.998161,209,43.9,70.6,10
12/22/2018 12:24:36 PM,41.604657,-86.998617,210,43.8,70.4,10
12/22/2018 12:24:38 PM,41.604724,-86.999076,206,43.7,70.4,10
12/22/2018 12:24:40 PM,41.604794,-86.999556,206,44.3,71.2,10
12/22/2018 12:24:42 PM,41.60486,-87.000014,207,41.9,67.5,10
12/22/2018 12:24:44 PM,41.604931,-87.000502,205,43.9,70.7,10
12/22/2018 12:24:46 PM,41.604999,-87.000972,206,43.6,70.2,10
12/22/2018 12:24:48 PM,41.605066,-87.001431,206,43.4,69.9,10
12/22/2018 12:24:50 PM,41.605136,-87.00191,206,43.1,69.3,10
12/22/2018 12:24:52 PM,41.605201,-87.002362,207,42.9,69.1,10
12/22/2018 12:24:54 PM,41.60527,-87.002834,206,44.1,71.0,10
12/22/2018 12:24:56 PM,41.605333,-87.003271,205,43.1,69.3,10
12/22/2018 12:24:58 PM,41.605413,-87.003818,206,44.2,71.1,10
12/22/2018 12:25:00 PM,41.605482,-87.004293,204,43.8,70.6,10
12/22/2018 12:25:02 PM,41.605543,-87.004719,204,42.9,69.0,10
12/22/2018 12:25:04 PM,41.605613,-87.0052,205,44.9,72.2,10
12/22/2018 12:25:06 PM,41.605683,-87.005683,208,43.7,70.4,10
12/22/2018 12:25:08 PM,41.605749,-87.006138,209,42.3,68.1,10
12/22/2018 12:25:10 PM,41.605821,-87.006635,207,45.8,73.8,10
12/22/2018 12:25:12 PM,41.605892,-87.007125,207,45.6,73.4,10
12/22/2018 12:25:14 PM,41.605963,-87.007619,207,46.2,74.3,10
12/22/2018 12:25:16 PM,41.606035,-87.00812,205,45.0,72.4,10
12/22/2018 12:25:18 PM,41.606104,-87.0086,205,46.2,74.3,10
12/22/2018 12:25:20 PM,41.606173,-87.009081,206,45.2,72.8,10
12/22/2018 12:25:22 PM,41.606245,-87.009584,207,47.2,76.0,10
12/22/2018 12:25:24 PM,41.606316,-87.010074,209,47.5,76.4,10
12/22/2018 12:25:26 PM,41.606387,-87.010567,210,47.8,76.9,10
12/22/2018 12:25:28 PM,41.606462,-87.011089,211,48.0,77.3,10
12/22/2018 12:25:30 PM,41.606536,-87.011599,209,48.3,77.8,10
12/22/2018 12:25:32 PM,41.60661,-87.01211,208,49.0,78.8,10
12/22/2018 12:25:34 PM,41.606683,-87.012618,206,47.8,77.0,10
12/22/2018 12:25:36 PM,41.606762,-87.013161,208,49.3,79.4,10
12/22/2018 12:25:38 PM,41.606837,-87.013679,207,50.1,80.6,10
12/22/2018 12:25:40 PM,41.606913,-87.014212,207,51.4,82.7,10
12/22/2018 12:25:42 PM,41.606992,-87.014759,207,50.6,81.4,10
12/22/2018 12:25:44 PM,41.607067,-87.015272,205,50.2,80.7,10
12/22/2018 12:25:46 PM,41.607142,-87.015792,205,51.2,82.4,10
12/22/2018 12:25:48 PM,41.607222,-87.016346,205,52.7,84.9,10
12/22/2018 12:25:50 PM,41.607301,-87.016895,205,52.8,85.0,10
12/22/2018 12:25:52 PM,41.607385,-87.017475,204,53.4,85.9,10
12/22/2018 12:25:54 PM,41.607467,-87.018044,203,53.7,86.5,10
12/22/2018 12:25:56 PM,41.607547,-87.018595,198,53.4,85.9,10
12/22/2018 12:25:58 PM,41.607633,-87.019194,199,54.9,88.4,10
12/22/2018 12:26:00 PM,41.607719,-87.019786,198,54.6,87.9,10
12/22/2018 12:26:02 PM,41.607803,-87.020364,198,55.1,88.7,10
12/22/2018 12:26:04 PM,41.607884,-87.02092,195,55.5,89.4,10
12/22/2018 12:26:06 PM,41.607966,-87.02149,192,55.9,90.0,10
12/22/2018 12:26:08 PM,41.608051,-87.022093,192,56.5,91.0,10
12/22/2018 12:26:10 PM,41.608158,-87.022699,191,57.4,92.3,10
12/22/2018 12:26:12 PM,41.608231,-87.02331,190,57.2,92.0,10
12/22/2018 12:26:14 PM,41.608312,-87.02388,188,54.8,88.1,10
12/22/2018 12:26:16 PM,41.608385,-87.024412,188,51.8,83.4,10
12/22/2018 12:26:18 PM,41.608468,-87.025006,188,55.4,89.2,10
12/22/2018 12:26:20 PM,41.608549,-87.025597,188,56.5,91.0,10
12/22/2018 12:26:22 PM,41.608634,-87.026208,186,57.7,92.9,10
12/22/2018 12:26:24 PM,41.608723,-87.026852,187,59.0,94.9,10
12/22/2018 12:26:26 PM,41.608815,-87.027515,184,58.3,93.8,10
12/22/2018 12:26:28 PM,41.608903,-87.02815,187,57.4,92.4,10
12/22/2018 12:26:30 PM,41.608997,-87.028831,189,60.8,97.8,10
12/22/2018 12:26:32 PM,41.60909,-87.029502,190,60.6,97.6,10
12/22/2018 12:26:34 PM,41.609184,-87.030182,190,62.1,99.9,10
12/22/2018 12:26:36 PM,41.609278,-87.030912,189,66.0,106.2,10
12/22/2018 12:26:38 PM,41.609356,-87.031529,193,60.5,97.4,10
12/22/2018 12:26:40 PM,41.609438,-87.032173,194,61.7,99.3,10
12/22/2018 12:26:42 PM,41.609523,-87.032857,195,62.8,101.0,10
12/22/2018 12:26:44 PM,41.609597,-87.033525,197,62.9,101.2,10
12/22/2018 12:26:46 PM,41.609675,-87.03422,195,64.0,102.9,10
12/22/2018 12:26:48 PM,41.609751,-87.034902,197,63.6,102.4,10
12/22/2018 12:26:50 PM,41.609828,-87.035591,199,64.2,103.3,10
12/22/2018 12:26:52 PM,41.609908,-87.036308,201,65.7,105.7,10
12/22/2018 12:26:54 PM,41.60998,-87.036959,201,64.4,103.6,10
12/22/2018 12:26:56 PM,41.610044,-87.037615,198,64.7,104.1,10
12/22/2018 12:26:58 PM,41.61011,-87.038336,195,65.3,105.0,10
12/22/2018 12:27:00 PM,41.610173,-87.039025,197,64.8,104.4,10
12/22/2018 12:27:02 PM,41.610205,-87.039359,193,0.0,0.0,10
12/22/2018 12:27:04 PM,41.610294,-87.040296,192,67.0,107.9,10
12/22/2018 12:27:06 PM,41.610316,-87.040532,189,0.0,0.0,10
12/22/2018 12:27:08 PM,41.610382,-87.041233,190,69.4,111.7,10
12/22/2018 12:27:10 PM,41.610459,-87.042038,190,68.6,110.4,10
12/22/2018 12:27:12 PM,41.610536,-87.042857,192,70.1,112.8,10
12/22/2018 12:27:14 PM,41.61062,-87.043739,192,73.9,118.9,10
12/22/2018 12:27:16 PM,41.610712,-87.044509,191,70.0,112.6,10
12/22/2018 12:27:18 PM,41.610781,-87.045301,196,70.9,114.1,10
12/22/2018 12:27:20 PM,41.610841,-87.046058,193,67.8,109.1,10
12/22/2018 12:27:22 PM,41.610911,-87.046792,193,67.2,108.2,10
12/22/2018 12:27:24 PM,41.610982,-87.047533,194,66.4,106.9,10
12/22/2018 12:27:26 PM,41.611053,-87.048274,191,67.7,109.0,10
12/22/2018 12:27:28 PM,41.611125,-87.049018,191,66.7,107.4,10
12/22/2018 12:27:30 PM,41.611195,-87.049757,192,67.8,109.2,10
12/22/2018 12:27:32 PM,41.611265,-87.050493,192,66.6,107.2,10
12/22/2018 12:27:34 PM,41.611332,-87.0512,193,66.8,107.4,10
12/22/2018 12:27:36 PM,41.611402,-87.051934,193,66.9,107.7,10
12/22/2018 12:27:38 PM,41.611471,-87.052663,192,68.3,109.9,10
12/22/2018 12:27:40 PM,41.611539,-87.053378,193,66.8,107.4,10
12/22/2018 12:27:42 PM,41.61161,-87.054125,192,68.1,109.6,10
12/22/2018 12:27:44 PM,41.611679,-87.054851,192,67.4,108.5,10
12/22/2018 12:27:46 PM,41.611746,-87.055562,192,68.0,109.4,10
12/22/2018 12:27:48 PM,41.611815,-87.056282,191,67.4,108.4,10
12/22/2018 12:27:50 PM,41.611886,-87.057031,193,68.4,110.1,10
12/22/2018 12:27:52 PM,41.61195,-87.057714,193,67.7,108.9,10
12/22/2018 12:27:54 PM,41.612018,-87.058434,193,68.0,109.4,10
12/22/2018 12:27:56 PM,41.612084,-87.059138,193,66.3,106.8,10
12/22/2018 12:27:58 PM,41.612149,-87.059828,193,66.5,107.1,10
12/22/2018 12:28:00 PM,41.612218,-87.060567,191,68.0,109.5,10
12/22/2018 12:28:02 PM,41.612288,-87.061313,191,67.8,109.1,10
12/22/2018 12:28:04 PM,41.612354,-87.062017,193,66.8,107.5,10
12/22/2018 12:28:06 PM,41.612422,-87.062747,193,68.6,110.4,10
12/22/2018 12:28:08 PM,41.612489,-87.063474,192,67.9,109.3,10
12/22/2018 12:28:10 PM,41.612556,-87.06419,193,67.2,108.1,10
12/22/2018 12:28:12 PM,41.612624,-87.064916,193,68.5,110.2,10
12/22/2018 12:28:14 PM,41.612694,-87.065669,193,69.2,111.4,10
12/22/2018 12:28:16 PM,41.612761,-87.066438,193,68.0,109.4,10
12/22/2018 12:28:18 PM,41.612822,-87.067146,191,68.2,109.7,10
12/22/2018 12:28:20 PM,41.612899,-87.067875,189,67.9,109.3,10
12/22/2018 12:28:22 PM,41.612967,-87.068603,191,67.1,108.0,10
12/22/2018 12:28:24 PM,41.613034,-87.069314,192,65.9,106.0,10
12/22/2018 12:28:26 PM,41.613103,-87.070063,194,67.2,108.2,10
12/22/2018 12:28:28 PM,41.613172,-87.070812,193,67.8,109.0,10
12/22/2018 12:28:30 PM,41.613236,-87.07151,192,68.2,109.8,10
12/22/2018 12:28:32 PM,41.6133,-87.072208,193,67.3,108.3,10
12/22/2018 12:28:34 PM,41.61337,-87.072962,194,69.3,111.6,10
12/22/2018 12:28:36 PM,41.613434,-87.073666,192,66.4,106.9,10
12/22/2018 12:28:38 PM,41.613495,-87.07434,192,65.2,104.9,10
12/22/2018 12:28:40 PM,41.613512,-87.075085,194,68.4,110.1,10
12/22/2018 12:28:42 PM,41.613622,-87.075825,194,67.9,109.3,10
12/22/2018 12:28:44 PM,41.613678,-87.076542,193,67.4,108.4,10
12/22/2018 12:28:46 PM,41.613783,-87.077298,192,67.4,108.5,10
12/22/2018 12:28:48 PM,41.613855,-87.078041,191,68.2,109.7,10
12/22/2018 12:28:50 PM,41.613922,-87.078744,192,67.7,109.0,10
12/22/2018 12:28:52 PM,41.613992,-87.079464,192,67.0,107.9,10
12/22/2018 12:28:54 PM,41.614059,-87.080169,189,66.4,106.8,10
12/22/2018 12:28:56 PM,41.61413,-87.080904,189,68.6,110.4,10
12/22/2018 12:28:58 PM,41.614199,-87.08162,191,68.1,109.7,10
12/22/2018 12:29:00 PM,41.614269,-87.082345,192,67.4,108.5,10
12/22/2018 12:29:02 PM,41.614337,-87.083051,194,66.9,107.7,10
12/22/2018 12:29:04 PM,41.614404,-87.083754,193,66.2,106.5,10
12/22/2018 12:29:06 PM,41.614471,-87.084444,192,66.2,106.6,10
12/22/2018 12:29:08 PM,41.614538,-87.085143,193,67.8,109.1,10
12/22/2018 12:29:10 PM,41.614579,-87.085567,191,65.7,105.7,10
12/22/2018 12:29:12 PM,41.614652,-87.086329,191,66.0,106.2,10
12/22/2018 12:29:14 PM,41.614725,-87.087082,192,65.8,105.9,10
12/22/2018 12:29:16 PM,41.614798,-87.087843,193,66.2,106.6,10
12/22/2018 12:29:18 PM,41.61481,-87.088559,193,66.9,107.6,10
12/22/2018 12:29:20 PM,41.614841,-87.089257,194,65.5,105.3,10
12/22/2018 12:29:22 PM,41.615003,-87.089975,192,66.2,106.6,10
12/22/2018 12:29:24 PM,41.615073,-87.0907,196,65.8,105.9,10
12/22/2018 12:29:26 PM,41.615142,-87.091427,197,67.0,107.7,10
12/22/2018 12:29:28 PM,41.61521,-87.09213,197,64.7,104.1,10
12/22/2018 12:29:30 PM,41.615276,-87.092821,197,65.3,105.2,10
12/22/2018 12:29:32 PM,41.615345,-87.09353,198,65.7,105.8,10
12/22/2018 12:29:34 PM,41.615393,-87.094035,198,66.5,107.0,19.409754
12/22/2018 12:29:36 PM,41.615479,-87.094941,198,65.3,105.0,10
12/22/2018 12:29:38 PM,41.61555,-87.095679,196,65.0,104.5,10
12/22/2018 12:29:40 PM,41.615614,-87.096354,196,63.9,102.9,10
12/22/2018 12:29:42 PM,41.615681,-87.09706,197,64.5,103.9,10
12/22/2018 12:29:44 PM,41.615749,-87.097772,197,65.9,106.1,10
12/22/2018 12:29:46 PM,41.615814,-87.098458,195,64.7,104.2,10
12/22/2018 12:29:48 PM,41.615883,-87.099168,196,64.5,103.8,10
12/22/2018 12:29:50 PM,41.615951,-87.099874,197,65.3,105.1,10
12/22/2018 12:29:52 PM,41.616016,-87.100538,195,65.0,104.6,10
12/22/2018 12:29:54 PM,41.616079,-87.101195,197,63.9,102.8,10
12/22/2018 12:29:56 PM,41.616148,-87.101903,198,65.7,105.8,10
12/22/2018 12:29:58 PM,41.616219,-87.10263,198,65.7,105.8,10
12/22/2018 12:30:00 PM,41.616286,-87.103323,197,65.8,105.9,10
12/22/2018 12:30:02 PM,41.616355,-87.104033,197,66.1,106.4,10
12/22/2018 12:30:04 PM,41.616422,-87.10473,197,65.2,104.9,10
12/22/2018 12:30:06 PM,41.616491,-87.10544,198,66.1,106.5,10
12/22/2018 12:30:08 PM,41.61656,-87.106149,197,65.5,105.4,10
12/22/2018 12:30:10 PM,41.61663,-87.106869,197,67.7,108.9,10
12/22/2018 12:30:12 PM,41.616698,-87.107567,199,66.7,107.3,10
12/22/2018 12:30:14 PM,41.616768,-87.10828,200,67.2,108.2,10
12/22/2018 12:30:16 PM,41.61684,-87.109008,197,67.2,108.2,10
12/22/2018 12:30:18 PM,41.616911,-87.109726,197,67.4,108.4,10
12/22/2018 12:30:20 PM,41.616965,-87.110447,199,68.0,109.4,10
12/22/2018 12:30:22 PM,41.617031,-87.111179,197,67.8,109.2,10
12/22/2018 12:30:24 PM,41.617132,-87.111919,195,68.3,109.9,10
12/22/2018 12:30:26 PM,41.61723,-87.112607,196,67.0,107.9,10
12/22/2018 12:30:28 PM,41.617357,-87.113278,194,66.2,106.5,10
12/22/2018 12:30:30 PM,41.617527,-87.113976,193,67.5,108.6,10
12/22/2018 12:30:32 PM,41.61771,-87.114644,193,65.8,105.9,10
12/22/2018 12:30:34 PM,41.617918,-87.115324,194,68.2,109.8,10
12/22/2018 12:30:36 PM,41.618165,-87.116015,193,69.3,111.5,10
12/22/2018 12:30:38 PM,41.618426,-87.116651,194,69.0,111.1,10
12/22/2018 12:30:40 PM,41.618671,-87.117218,193,67.2,108.1,10
12/22/2018 12:30:42 PM,41.61899,-87.117908,193,69.8,112.4,5
12/22/2018 12:30:44 PM,41.619284,-87.118536,194,67.8,109.0,5
12/22/2018 12:30:46 PM,41.61957,-87.119162,196,68.1,109.5,5
12/22/2018 12:30:48 PM,41.619839,-87.119807,193,69.1,111.2,5
12/22/2018 12:30:50 PM,41.620093,-87.120463,189,67.0,107.9,5
12/22/2018 12:30:52 PM,41.6203,-87.121132,190,65.5,105.4,5
12/22/2018 12:30:54 PM,41.620481,-87.121783,191,65.3,105.1,5
12/22/2018 12:30:56 PM,41.620637,-87.122504,193,72.1,116.1,5
12/22/2018 12:30:58 PM,41.620769,-87.123244,194,71.4,114.9,5
12/22/2018 12:30:59 PM,41.620817,-87.123573,193,68.9,110.8,5
12/22/2018 12:31:00 PM,41.620866,-87.123914,194,66.3,106.7,5
12/22/2018 12:31:01 PM,41.62091,-87.124284,192,68.8,110.7,5
12/22/2018 12:31:02 PM,41.620932,-87.124655,194,69.0,111.0,5
12/22/2018 12:31:03 PM,41.620953,-87.125025,192,69.6,112.0,5
12/22/2018 12:31:04 PM,41.620975,-87.125403,193,70.4,113.3,5
12/22/2018 12:31:05 PM,41.620975,-87.125403,193,67.2,108.1,30.675422
12/22/2018 12:31:06 PM,41.620987,-87.126133,193,69.3,111.5,5
12/22/2018 12:31:07 PM,41.62099,-87.126504,193,69.7,112.2,5
12/22/2018 12:31:08 PM,41.62099,-87.12688,192,70.1,112.8,5
12/22/2018 12:31:09 PM,41.620984,-87.127251,191,69.8,112.4,5
12/22/2018 12:31:10 PM,41.620977,-87.127636,192,69.9,112.5,5
12/22/2018 12:31:11 PM,41.620971,-87.128014,192,70.3,113.1,5
12/22/2018 12:31:12 PM,41.620964,-87.128378,193,70.0,112.6,5
12/22/2018 12:31:13 PM,41.620958,-87.128748,193,69.9,112.4,5
12/22/2018 12:31:14 PM,41.620951,-87.129126,192,70.3,113.1,5
12/22/2018 12:31:15 PM,41.620945,-87.129508,193,69.5,111.9,5
12/22/2018 12:31:16 PM,41.620938,-87.129886,192,70.2,113.0,5
12/22/2018 12:31:17 PM,41.620927,-87.130262,191,70.9,114.2,5
12/22/2018 12:31:18 PM,41.620916,-87.130641,190,70.0,112.7,5
12/22/2018 12:31:19 PM,41.620905,-87.131024,190,70.4,113.3,5
12/22/2018 12:31:20 PM,41.620894,-87.131406,189,70.6,113.7,5
12/22/2018 12:31:21 PM,41.620884,-87.131772,190,70.9,114.1,5
12/22/2018 12:31:22 PM,41.620854,-87.132167,189,70.7,113.8,5
12/22/2018 12:31:23 PM,41.620845,-87.13255,188,70.8,113.9,5
12/22/2018 12:31:24 PM,41.620843,-87.132929,187,70.7,113.8,5
12/22/2018 12:31:25 PM,41.620838,-87.133319,186,72.4,116.5,5
12/22/2018 12:31:26 PM,41.620824,-87.133697,185,71.6,115.3,5
12/22/2018 12:31:27 PM,41.620784,-87.134041,186,69.0,111.0,5
12/22/2018 12:31:28 PM,41.620802,-87.134464,187,70.3,113.2,5
